age,salary,experience,education_level,target
30,56277,16,0,0
28,65041,3,1,0
25,141074,20,2,1
42,23534,29,2,1
57,100221,18,1,1
49,90672,14,0,0
41,91121,19,0,0
45,112894,29,1,1
31,149905,9,0,0
62,94090,22,1,1
20,129777,23,2,1
53,76310,11,1,0
44,21634,8,1,0
37,36908,14,2,0
64,41310,28,2,1
32,100653,17,1,0
44,87258,19,2,1
62,94147,0,2,0
58,76081,2,0,0
45,81572,7,2,0
42,140845,38,2,1
59,89400,30,1,1
61,86603,7,2,1
63,111512,14,1,1
50,124742,21,0,1
63,136107,31,1,1
31,92807,4,1,0
25,149468,8,0,0
31,129629,14,0,0
18,97364,36,2,1
33,132436,32,1,1
35,51131,21,1,0
24,40386,10,1,0
32,69781,5,0,0
41,81760,16,1,0
30,131746,4,2,0
26,87370,38,0,1
32,149841,8,1,0
52,74470,28,0,1
41,139688,22,0,1
50,73283,35,0,1
33,133430,30,1,1
25,141417,19,1,1
46,22353,22,2,0
40,33878,6,0,0
62,137743,35,1,1
48,96668,3,1,0
57,28203,23,2,1
31,30322,13,1,0
47,96831,24,1,1
56,78775,6,1,0
44,55925,14,0,0
64,140770,12,2,1
33,42247,18,2,0
23,127930,11,2,0
50,37340,25,1,1
61,105778,32,1,1
35,139496,14,1,1
33,42522,36,0,0
29,64594,5,0,0
37,97631,24,2,1
62,66335,16,0,1
57,143120,35,0,1
46,126188,8,1,0
47,108961,27,1,1
43,54723,34,2,1
39,95740,2,1,0
50,24991,10,1,0
56,117162,19,0,1
64,56833,22,2,1
46,36067,29,0,0
39,33763,36,2,1
62,71955,35,2,1
30,64863,11,1,0
26,37408,35,0,0
41,45176,34,0,1
32,55097,33,1,1
53,71850,3,2,0
30,73846,23,2,0
44,134177,35,2,1
61,55794,27,2,1
54,83324,38,1,1
24,109767,1,2,0
25,78486,4,0,0
54,21011,27,2,1
58,43427,12,2,0
31,58392,35,2,1
29,143983,8,1,0
53,78990,38,2,1
57,70852,29,1,1
34,35229,26,0,0
57,98780,12,2,1
46,102138,38,2,1
44,130084,27,0,1
18,109998,17,2,0
51,45302,33,2,1
21,43536,20,1,0
41,107746,0,1,0
38,25585,22,0,0
50,69130,33,1,1
24,132409,35,1,1
18,81957,8,0,0
58,77210,7,0,0
20,102731,29,2,1
61,100373,35,2,1
32,132697,35,2,1
48,25456,17,2,0
33,142365,1,1,0
27,139597,10,1,0
46,73861,35,0,1
23,57289,30,0,0
46,29775,30,1,1
34,84881,23,2,1
39,148410,20,2,1
41,34099,31,2,1
34,122341,29,2,1
38,61842,7,0,0
28,132290,32,1,1
24,77163,38,0,1
59,102351,0,1,0
56,97762,32,2,1
22,142863,12,0,0
61,115608,21,1,1
38,94675,4,1,0
35,115596,11,1,0
52,64867,28,1,1
37,29859,2,2,0
32,129478,35,2,1
22,75700,10,1,0
30,22539,25,1,0
29,128609,1,1,0
38,98735,28,2,1
54,53158,28,0,1
23,85618,35,1,1
24,70154,18,0,0
43,77824,9,2,0
59,127272,10,2,1
25,142084,6,2,0
26,32281,12,2,0
44,35120,1,2,0
21,29946,29,0,0
38,144128,21,0,1
48,144016,0,0,0
38,96427,26,0,1
57,105176,6,1,1
42,46111,0,2,0
56,72396,24,0,1
32,124311,3,0,0
52,53290,29,1,1
60,116140,7,1,1
58,54462,20,2,1
54,104172,3,2,0
59,24837,3,1,0
64,31801,7,1,0
45,149342,25,1,1
31,43710,28,2,0
21,126773,15,1,0
37,117157,18,0,0
51,134835,0,2,1
29,60916,36,2,1
50,33065,33,0,1
41,82546,28,0,1
37,65474,26,2,1
22,145465,29,2,1
55,113766,5,1,0
47,56388,35,1,1
41,96167,38,0,1
60,115364,1,0,0
57,94667,13,0,1
24,99843,7,0,0
53,23709,2,1,0
55,68754,34,2,1
33,132219,26,1,1
32,106257,33,0,1
63,117730,27,1,1
40,25094,30,0,0
29,29415,16,1,0
46,68846,18,2,1
61,133780,10,0,1
32,99066,8,1,0
46,27472,29,0,0
62,83730,5,2,1
60,56131,13,0,0
38,104943,30,2,1
32,103737,10,1,0
31,47948,4,2,0
59,66908,30,0,1
61,69835,1,1,0
33,140195,38,0,1
32,43115,16,0,0
59,144112,37,1,1
21,47961,35,2,1
44,143496,2,2,1
40,67083,28,1,1
46,79417,32,1,1
58,72062,13,0,0
26,67182,37,0,1
60,147987,28,1,1
60,22017,22,1,1
24,24223,16,0,0
59,81852,10,0,0
21,120488,27,2,1
22,70509,6,1,0
22,43075,39,0,0
28,26531,7,2,0
58,24666,28,0,1
45,109317,24,1,1
33,64023,6,2,0
58,55236,21,0,1
47,60059,8,1,0
21,60023,10,1,0
19,122224,33,1,1
63,24236,26,1,1
20,87475,21,2,0
38,56624,2,0,0
23,52818,39,0,0
60,141818,7,1,1
35,101462,5,0,0
61,113088,24,1,1
22,50100,1,0,0
26,86896,15,0,0
37,125109,20,0,1
45,64696,14,2,0
43,146682,33,1,1
35,97530,19,2,1
36,44941,30,0,0
20,113067,14,2,0
26,140718,27,2,1
53,121349,5,2,1
48,79347,2,0,0
34,96629,37,2,1
40,53025,22,0,0
51,31651,2,1,0
58,118348,7,0,1
58,110380,1,0,0
22,103254,6,0,0
32,69823,16,1,0
64,68122,6,1,0
20,33589,32,0,0
36,59768,35,0,1
45,84986,3,1,0
20,105558,15,1,0
55,132784,20,0,1
21,124389,17,1,0
41,20234,27,0,0
48,92370,15,0,0
62,35055,21,0,1
62,88743,5,1,0
28,140252,29,1,1
54,22400,27,1,1
18,95145,16,0,0
26,107009,35,0,1
34,130866,11,2,1
18,109471,39,0,1
20,74157,11,0,0
64,109410,35,2,1
43,80598,39,0,1
48,126044,28,0,1
43,45015,1,1,0
40,139870,28,2,1
47,99720,29,1,1
27,132342,35,2,1
25,115079,24,0,0
61,86186,20,2,1
42,84430,21,1,1
39,117925,9,0,0
32,69185,30,1,1
58,112864,8,2,1
27,82306,38,2,1
37,39416,33,2,1
58,98655,38,1,1
64,93180,22,0,1
40,70262,11,0,0
18,146161,6,1,0
19,94189,31,1,1
36,99952,18,1,0
31,110433,21,0,0
25,73662,15,2,0
55,87410,7,1,0
29,72191,29,1,0
43,95965,5,2,0
44,32213,1,0,0
46,68987,33,1,1
32,103176,28,1,1
63,79783,39,1,1
18,81353,19,2,0
60,121544,2,2,1
45,35802,34,2,1
20,101658,7,2,0
35,138951,11,0,0
51,80646,31,2,1
49,107189,28,1,1
46,63671,20,1,0
42,109637,2,1,0
43,86945,37,1,1
56,63388,26,0,1
25,54600,2,0,0
36,103944,0,0,0
64,80690,19,0,1
59,25736,6,0,0
39,90529,0,0,0
46,146811,9,2,1
50,63871,11,0,0
55,67165,3,0,0
62,76786,6,1,0
63,51247,9,1,0
52,139645,21,0,1
60,48821,24,2,1
20,23213,28,2,0
36,128659,38,2,1
27,49495,14,2,0
44,91744,18,0,0
32,29644,38,2,1
28,26453,17,0,0
64,137441,2,0,1
43,96629,5,0,0
41,132045,21,0,1
30,31263,30,0,0
49,76480,20,1,1
54,146926,7,0,1
21,85841,0,0,0
30,119688,2,0,0
26,52021,28,1,0
51,138055,5,1,1
54,37958,32,0,1
24,86408,17,2,0
18,61128,0,0,0
29,107498,21,2,1
38,62563,30,2,1
28,37414,22,0,0
61,142452,7,2,1
61,95462,28,1,1
61,133795,18,0,1
31,75883,15,1,0
51,125209,18,1,1
51,57210,36,0,1
42,35290,21,0,0
21,23667,18,0,0
43,147710,3,1,0
33,37660,4,0,0
27,92089,4,1,0
62,102462,24,2,1
19,77698,23,0,0
52,24808,0,1,0
36,114148,27,0,1
23,60499,20,1,0
36,48015,18,1,0
25,53351,22,2,0
31,69662,13,0,0
27,141364,5,1,0
20,141359,31,0,1
55,94674,31,1,1
46,125999,7,2,1
32,56241,36,1,1
40,21198,21,1,0
40,112983,7,0,0
35,122299,37,2,1
63,32113,9,1,0
36,114285,2,0,0
45,122839,12,1,1
43,58639,38,0,1
27,84036,29,2,1
64,105223,3,2,1
21,87983,5,0,0
19,146164,15,2,0
20,94944,21,0,0
24,142427,26,0,1
33,125148,20,2,1
48,37674,28,2,1
27,32413,0,0,0
36,74986,29,0,1
45,67937,23,2,1
34,93085,12,2,0
45,43071,29,0,0
36,94229,25,0,1
54,63831,33,0,1
40,142116,19,2,1
37,102306,5,1,0
30,61371,8,0,0
30,148345,36,1,1
60,87542,36,2,1
28,25213,15,1,0
32,83815,3,1,0
34,71299,31,0,1
45,56636,19,1,0
36,83948,28,2,1
21,95066,30,0,0
39,67128,16,1,0
39,140725,24,1,1
54,92173,15,1,1
56,69504,19,1,1
51,90500,9,0,0
50,72340,22,0,1
61,149222,32,0,1
59,54070,12,2,1
57,93285,24,2,1
50,86382,36,0,1
29,98926,35,0,1
19,99271,23,2,0
45,109441,5,1,0
27,143405,14,0,0
39,34876,33,0,0
34,99503,3,1,0
43,71676,13,2,0
20,38262,3,2,0
24,122409,27,0,1
61,105550,28,1,1
25,44054,17,2,0
37,115491,19,1,1
29,43051,31,1,0
52,149833,7,0,1
34,48385,12,1,0
45,55587,39,1,1
58,148595,8,1,1
27,75131,39,1,1
39,113019,32,1,1
55,47653,11,0,0
50,126381,36,2,1
39,64790,24,2,1
61,62018,24,1,1
54,116430,15,0,1
30,137177,15,0,0
44,80992,38,1,1
32,115378,34,1,1
39,74840,22,2,1
47,105184,7,2,0
60,117292,2,2,1
57,107943,23,1,1
54,64561,21,2,1
51,136981,13,0,1
61,102594,21,0,1
51,30070,33,1,1
52,59025,35,1,1
59,53779,30,2,1
36,143673,20,0,1
25,36616,4,2,0
56,115909,18,0,1
50,137715,20,2,1
61,148321,1,1,1
45,138297,2,0,0
54,120477,29,0,1
42,121688,33,0,1
53,147486,24,2,1
34,148483,34,2,1
41,137016,28,2,1
38,20797,11,0,0
19,59889,22,1,0
48,84390,27,2,1
61,33594,16,0,0
50,67754,15,2,1
47,138372,8,0,0
29,73639,2,0,0
61,93226,21,2,1
29,32669,30,0,0
41,149239,13,2,1
41,104509,2,0,0
28,41085,37,1,1
30,48787,22,1,0
44,110620,20,1,1
25,44051,23,1,0
27,75566,31,2,1
25,70615,4,0,0
37,97090,32,0,1
25,72262,18,1,0
26,135735,33,1,1
24,57639,2,0,0
31,98890,38,0,1
45,25289,27,0,0
19,139123,10,1,0
60,44744,9,0,0
25,148814,39,1,1
30,37945,1,1,0
38,109779,38,1,1
64,134135,26,0,1
45,141493,8,1,1
52,76964,38,2,1
40,124590,0,0,0
63,44227,32,0,1
32,113284,37,0,1
19,102494,32,0,0
29,132220,2,1,0
53,29934,31,2,1
20,65530,12,1,0
22,73168,20,2,0
20,96086,3,0,0
64,85095,16,1,1
36,141915,3,1,0
19,89560,19,1,0
61,51772,11,2,1
54,28722,25,2,1
34,70142,35,0,1
31,87656,15,1,0
45,115625,6,0,0
44,106884,32,2,1
27,137129,1,0,0
20,25877,32,1,0
53,129024,13,1,1
55,38904,19,2,1
42,106328,36,2,1
39,111573,26,0,1
56,102871,20,1,1
64,100195,1,0,0
47,49684,15,2,0
38,86500,18,2,1
47,54902,3,0,0
45,73606,9,1,0
48,143574,21,2,1
43,120548,11,0,0
60,55571,1,1,0
39,89447,1,0,0
38,96752,33,2,1
18,86944,17,1,0
54,107157,15,2,1
30,106513,18,2,1
38,98731,24,2,1
63,63938,29,2,1
26,77203,5,2,0
34,77805,26,0,0
64,125967,14,2,1
38,128113,30,2,1
48,92649,21,2,1
56,60910,11,1,0
39,42761,9,2,0
29,44992,20,1,0
23,99314,30,0,0
33,107521,35,2,1
43,136076,9,0,0
22,75448,18,0,0
26,89903,22,2,0
63,65447,9,0,0
57,30786,26,2,1
31,131316,1,0,0
61,62706,10,1,0
59,129997,7,1,1
47,148650,18,1,1
43,116444,15,2,1
62,96587,3,0,0
46,122282,13,1,1
36,35611,21,2,0
64,24490,16,1,0
25,147637,25,1,1
40,70004,34,2,1
59,80634,35,1,1
52,116849,29,2,1
48,149213,20,1,1
52,26377,19,2,0
49,29903,25,1,0
22,34567,11,0,0
33,108421,7,0,0
34,145405,34,2,1
49,113758,28,2,1
55,142802,6,0,1
49,68556,9,2,0
37,46606,38,1,1
19,143116,19,1,0
37,102976,27,1,1
64,22260,13,1,0
35,50267,11,1,0
18,112538,7,1,0
46,78369,6,1,0
46,70060,4,2,0
36,36833,0,0,0
61,135256,8,1,1
57,23498,17,1,0
23,145740,9,2,0
61,85310,0,2,0
56,66729,19,0,1
63,30518,28,0,1
25,98037,1,2,0
41,42254,25,1,0
37,119612,10,1,0
31,101438,24,1,1
22,119021,33,1,1
58,45545,0,1,0
57,23345,30,2,1
51,100906,37,0,1
33,149894,21,0,1
62,76366,1,2,0
24,142370,0,1,0
33,66721,23,2,0
24,79829,35,0,1
44,113767,35,0,1
31,137406,33,0,1
31,127399,8,0,0
61,29642,11,2,0
50,103375,19,1,1
50,109217,3,1,0
61,84533,14,2,1
37,92571,3,1,0
64,149412,4,1,1
53,73382,9,1,0
24,53299,39,1,1
49,55035,35,0,1
20,135020,34,1,1
56,139937,0,2,1
46,43583,17,0,0
41,42105,30,0,0
39,101666,5,2,0
23,33736,5,1,0
41,62281,18,0,0
57,99351,31,2,1
40,109932,29,2,1
55,44312,25,1,1
27,97780,2,1,0
33,62668,32,2,1
28,75652,30,1,1
49,31718,19,2,0
62,102320,3,1,0
23,116219,31,1,1
41,141727,17,2,1
50,130126,9,2,1
29,63997,21,1,0
44,51428,16,2,0
55,122295,3,0,0
35,78822,36,1,1
62,46490,6,0,0
56,70209,7,0,0
30,126237,0,0,0
57,67351,7,2,0
47,137681,18,1,1
58,61001,16,1,1
30,65856,8,0,0
51,145050,15,2,1
53,36410,36,1,1
47,72685,26,1,1
42,55386,1,1,0
19,94898,35,0,1
53,124943,11,0,1
35,146578,34,0,1
22,141317,30,0,1
36,109547,18,0,0
59,92578,25,1,1
35,45286,35,0,1
49,31391,3,2,0
38,46999,30,0,0
27,22018,12,0,0
54,32952,38,0,1
39,101776,3,1,0
30,106798,39,1,1
34,39282,12,2,0
26,107995,8,1,0
41,120351,1,0,0
61,74354,34,2,1
31,37942,11,2,0
63,80938,16,2,1
25,21722,3,0,0
54,56820,13,1,0
36,87187,20,1,0
45,149697,7,0,0
63,107142,32,1,1
58,54546,27,0,1
47,85030,2,0,0
24,149385,13,2,1
43,86219,18,1,1
57,127775,5,2,1
63,145174,35,1,1
63,38394,19,0,0
28,78559,0,2,0
31,66705,9,0,0
38,104502,12,0,0
25,46469,11,2,0
20,94041,10,2,0
45,125747,35,1,1
46,81338,16,1,0
40,25492,28,2,1
35,36827,2,1,0
52,136359,28,0,1
30,47492,9,0,0
29,88802,18,0,0
64,142113,3,0,1
22,91445,37,0,1
56,32869,11,0,0
28,59782,30,1,0
28,41863,1,2,0
64,81987,0,2,0
59,148107,16,1,1
64,64055,24,1,1
48,93355,4,1,0
48,49136,13,2,0
30,139829,9,1,0
31,34837,20,1,0
62,133490,24,2,1
59,95592,34,1,1
42,20715,2,0,0
50,37275,17,2,0
50,40191,35,2,1
32,102420,38,2,1
33,80126,32,1,1
61,71792,16,2,1
55,130998,39,0,1
23,144233,5,0,0
61,28894,33,2,1
42,104253,25,0,1
32,104114,30,1,1
21,43321,27,2,0
21,128505,35,0,1
47,44959,12,1,0
51,144938,20,2,1
44,30515,25,2,1
48,94613,30,2,1
49,136279,15,0,1
61,85196,30,2,1
56,41443,12,0,0
26,73550,29,1,0
58,95979,31,1,1
25,57208,4,1,0
31,21783,11,2,0
50,98649,38,1,1
40,90921,36,0,1
38,122421,3,0,0
29,26982,28,0,0
19,120887,4,0,0
30,128225,10,0,0
21,98943,29,0,0
37,35316,8,1,0
31,132060,27,2,1
47,110374,21,0,1
46,112743,10,1,0
25,133652,20,1,1
29,113938,5,0,0
58,87966,25,1,1
55,140357,15,0,1
43,125364,13,2,1
19,143271,34,0,1
57,22936,35,2,1
31,97400,21,1,0
23,110651,1,1,0
59,94843,12,0,1
57,26709,10,1,0
48,115390,11,1,1
34,127379,32,2,1
42,40707,21,0,0
49,59384,8,0,0
29,55187,6,2,0
30,86935,16,2,0
36,62536,9,2,0
61,136772,37,0,1
42,44188,38,2,1
48,34245,24,0,0
54,131282,26,2,1
42,108907,29,1,1
33,139844,29,0,1
55,132740,33,0,1
60,52286,32,0,1
40,107229,31,1,1
31,54303,11,1,0
23,106673,22,0,0
42,61049,28,2,1
40,100901,0,0,0
60,76200,19,0,1
29,98986,9,1,0
30,89726,18,1,0
53,136342,22,2,1
56,62861,20,2,1
51,63639,34,0,1
23,43937,31,0,0
55,79514,9,2,1
57,92988,1,0,0
25,143245,35,0,1
25,23960,5,2,0
57,59602,16,2,1
50,115721,14,2,1
51,30564,35,1,1
61,85533,23,2,1
32,67510,39,1,1
53,25091,28,2,1
52,135206,13,2,1
63,82335,1,1,0
39,50519,21,1,0
40,23710,5,0,0
57,83564,8,0,0
62,149257,11,0,1
39,135517,38,1,1
22,79977,4,2,0
48,124931,39,1,1
30,84975,0,2,0
45,77614,9,2,0
37,27988,10,2,0
50,55754,26,0,1
33,113650,22,1,1
46,147444,19,1,1
40,141463,4,0,0
41,43074,12,2,0
51,41198,9,0,0
24,143887,35,2,1
55,96045,15,0,1
54,45180,6,1,0
21,68068,31,0,0
51,130969,24,1,1
59,36560,25,2,1
39,128817,35,0,1
22,62674,27,0,0
59,85152,11,0,0
40,143516,25,0,1
32,58938,3,1,0
48,55391,22,1,1
26,48731,39,0,0
60,104698,23,1,1
42,133880,30,0,1
42,138440,29,1,1
38,45236,2,1,0
26,57133,15,1,0
55,96915,33,0,1
39,24340,37,0,1
60,90291,27,1,1
40,68731,6,2,0
21,77428,7,1,0
46,72822,6,0,0
32,61866,36,2,1
18,134295,6,0,0
47,105441,17,2,1
46,103795,38,2,1
37,116791,20,0,1
50,122262,33,1,1
58,120440,26,0,1
61,129092,7,0,1
53,61813,33,1,1
39,117150,17,1,1
30,86042,11,2,0
24,94135,21,2,0
25,107310,39,1,1
45,28715,21,0,0
62,107533,7,1,1
60,75902,27,1,1
26,121354,31,1,1
42,34783,10,0,0
33,116798,20,0,0
27,109012,25,2,1
28,87933,13,1,0
48,60680,14,1,0
29,113011,13,0,0
48,143207,11,1,1
31,79179,35,0,1
61,119613,2,2,1
49,59970,6,2,0
34,93236,38,2,1
52,24718,0,0,0
18,47111,38,0,0
46,58718,24,1,1
21,95769,30,2,1
40,99707,21,0,0
45,30726,9,2,0
33,112304,17,2,1
29,37139,12,2,0
38,85681,7,1,0
62,139804,8,0,1
34,64782,14,0,0
57,39958,7,0,0
30,111739,32,1,1
49,41307,34,1,1
54,120162,18,1,1
32,123026,29,1,1
29,89134,8,0,0
32,33583,18,1,0
51,133173,25,0,1
23,37013,0,2,0
34,67984,2,0,0
37,129662,33,2,1
26,121822,24,1,1
22,141246,29,2,1
40,122656,0,1,0
50,64874,17,0,0
55,60197,32,0,1
31,149110,8,1,0
34,29096,6,0,0
36,91091,29,2,1
50,118255,12,2,1
18,93533,16,2,0
30,96345,12,1,0
63,112901,12,2,1
44,134795,37,2,1
23,45618,36,2,1
23,111500,9,2,0
50,29868,13,2,0
47,41882,4,2,0
63,40639,35,1,1
52,56963,34,2,1
40,126760,22,1,1
27,122125,4,1,0
36,145677,27,1,1
45,80464,22,2,1
40,135364,33,2,1
21,49470,30,1,0
37,129982,6,1,0
36,90714,6,2,0
59,83670,3,0,0
44,96434,31,0,1
51,91102,27,0,1
21,40353,3,2,0
55,58188,38,1,1
24,53375,7,0,0
24,91210,13,1,0
43,146305,29,2,1
43,42272,2,1,0
36,41716,1,0,0
26,109276,9,2,0
37,108706,5,1,0
59,55162,6,2,0
62,96587,15,0,1
33,93606,5,0,0
34,49472,15,0,0
39,78504,26,2,1
30,139837,11,2,0
29,75441,21,0,0
27,128343,14,2,0
18,81401,21,2,0
49,78835,34,0,1
47,120325,14,0,1
25,76936,22,1,0
38,106518,37,0,1
39,51518,1,2,0
35,104935,1,1,0
19,74462,18,2,0
61,147446,4,1,1
26,47313,3,2,0
20,148344,27,1,1
43,36110,17,1,0
38,54816,39,2,1
47,81549,30,1,1
45,107889,21,2,1
53,48530,10,2,0
43,20893,15,1,0
51,148745,3,0,0
25,143967,20,0,0
27,131347,24,0,1
60,114260,19,2,1
31,46885,7,2,0
57,64560,8,0,0
32,33613,17,2,0
34,99852,30,0,1
35,26087,34,2,1
49,55701,29,2,1
55,38665,17,2,1
40,126568,18,0,1
63,119684,23,1,1
40,49622,21,2,0
52,115834,13,2,1
56,102403,18,0,1
32,61989,28,0,0
41,64741,21,2,1
45,98700,29,2,1
33,40163,14,1,0
33,91637,20,2,1
57,79175,25,2,1
56,123258,35,2,1
23,144900,11,1,0
19,124257,6,2,0
30,124584,10,1,0
61,53546,38,0,1
64,23475,19,2,1
26,90259,34,2,1
51,34890,3,2,0
34,43270,1,2,0
44,26713,19,1,0
46,113389,19,0,1
54,94137,11,0,0
60,85317,16,1,1
39,85117,17,1,0
41,102979,39,1,1
24,141061,23,1,1
51,142082,7,2,1
29,136997,36,2,1
40,82594,29,1,1
32,103520,19,2,1
50,147867,22,2,1
30,98271,36,0,1
40,104153,9,2,0
55,111764,32,0,1
49,76505,23,2,1
62,62257,35,0,1
52,99510,15,0,1
18,135039,27,0,0
64,66492,11,0,0
62,129718,19,1,1
22,96159,17,2,0
30,35395,36,1,1
22,92005,25,2,0
49,45040,6,1,0
38,129009,20,2,1
41,88702,31,1,1
35,41637,6,1,0
38,87745,22,0,0
27,28747,19,1,0
41,118603,19,0,1
57,40250,31,0,1
64,110467,25,1,1
38,131855,35,2,1
42,118867,23,1,1
40,97737,0,0,0
39,74040,27,0,1
21,127518,25,1,1
51,51305,33,1,1
23,85318,25,1,0
45,84237,35,1,1
48,103110,4,2,0
52,116395,1,0,0
56,72362,31,1,1
59,30096,33,1,1
40,141066,29,1,1
23,95764,23,0,0
33,29218,27,0,0
19,110367,2,0,0
41,104338,9,1,0
34,67381,5,0,0
62,104483,33,1,1
18,39335,30,1,0
23,66861,12,2,0
22,49907,38,2,1
62,142071,19,2,1
46,102189,31,0,1
29,59387,9,2,0
56,107567,25,0,1
64,94655,18,1,1
20,77407,28,2,0
18,85262,12,2,0
44,24555,33,0,0
41,66095,19,0,0
61,84051,39,2,1
36,21042,17,0,0
25,123748,33,0,1
61,139691,7,0,1
64,24188,15,1,0
19,98596,39,2,1
47,78153,22,0,1
47,30233,31,0,1
56,23088,12,1,0
62,21646,25,1,1
49,33127,37,1,1
18,52615,0,1,0
55,86023,1,2,0
30,35453,38,2,1
28,72233,12,0,0
27,54515,26,2,0
43,78092,3,0,0
37,146717,19,2,1
34,102447,2,2,0
34,85000,22,2,1
21,103087,1,0,0
22,81993,15,0,0
40,73762,9,1,0
63,101814,27,0,1
27,146421,17,1,1
63,106392,1,0,0
45,97467,13,0,0
50,142349,19,2,1
60,42188,39,0,1
43,86019,22,2,1
46,20451,6,0,0
44,24069,13,1,0
35,140343,36,0,1
57,84274,7,2,1
27,33386,4,2,0
59,27207,22,2,1
22,122701,9,2,0
27,58439,26,0,0
38,72285,34,2,1
41,38157,0,2,0
55,107542,6,0,0
20,94726,7,2,0
57,125716,10,1,1
48,103985,33,1,1
58,61357,27,2,1
54,115214,33,1,1
19,34929,19,2,0
19,124636,27,0,0
56,68747,36,1,1
59,27913,2,1,0
61,95531,8,0,0
51,46727,21,1,0
59,21946,24,2,1
37,81061,1,2,0
50,121719,22,1,1
21,86930,16,0,0
62,81472,24,2,1
61,133388,11,2,1
28,87957,26,1,0
59,105839,19,0,1
64,125649,8,2,1
22,39467,22,0,0
42,126334,35,1,1
54,44504,27,1,1
51,96516,28,2,1
26,21844,31,0,0
23,54572,11,0,0
35,127385,29,1,1
31,104423,10,1,0
36,103813,36,1,1
31,136354,19,1,1
57,122648,10,1,1
34,42975,37,2,1
52,39449,15,2,0
46,139763,34,0,1
59,130137,0,2,1
34,39459,24,2,0
60,86795,26,2,1
25,38604,31,0,0
18,140129,5,2,0
62,145298,35,0,1
53,99395,38,0,1
24,129334,22,2,1
63,80140,28,2,1
22,45362,29,2,0
41,47943,21,1,0
45,41319,10,0,0
60,120751,25,0,1
34,121433,22,1,1
54,71050,2,1,0
37,27697,5,2,0
20,108611,6,1,0
54,73655,38,1,1
43,116896,21,1,1
32,113696,32,0,1
25,48735,39,1,1
30,51293,2,2,0
20,89485,29,0,0
18,96195,23,0,0
26,28010,2,1,0
48,112305,1,1,0
58,109359,39,1,1
43,101936,18,1,1
34,60727,23,2,0
51,124545,19,1,1
26,34787,30,2,0
30,93442,30,1,1
22,137710,36,1,1
58,131489,28,2,1
30,33303,3,1,0
18,86802,9,0,0
42,118782,35,2,1
64,73448,34,2,1
21,89513,20,0,0
53,26068,0,2,0
27,130040,11,1,0
45,138962,23,2,1
23,51227,1,2,0
44,32740,19,0,0
29,108333,15,2,0
20,84745,33,1,1
63,27791,12,2,0
50,20485,17,2,0
27,65048,28,0,0
48,50695,13,0,0
32,57441,29,2,1
24,20337,34,1,0
53,110972,8,0,0
31,35092,36,0,0
31,76052,38,1,1
20,120307,11,0,0
63,21471,20,2,1
20,141415,17,0,0
39,71194,10,1,0
36,64388,26,2,1
52,113232,23,1,1
29,136207,33,1,1
22,92025,19,1,0
27,78045,12,1,0
58,139076,7,0,1
50,93392,36,0,1
30,114147,4,0,0
52,81088,6,0,0
49,94901,11,2,1
28,119909,3,0,0
55,25664,39,1,1
41,108859,18,2,1
52,111991,0,0,0
36,139805,12,0,0
23,25379,24,2,0
57,129889,33,0,1
62,87660,34,1,1
61,131725,16,1,1
59,51536,25,1,1
52,24991,20,1,0
21,92330,11,0,0
50,114754,15,1,1
30,136134,19,0,0
53,116649,9,0,0
60,121610,22,0,1
36,113513,29,0,1
60,48359,7,2,0
29,137060,4,2,0
28,69302,11,2,0
23,134209,13,1,0
29,38043,11,0,0
44,108059,23,0,1
58,29070,16,1,0
42,92735,0,2,0
59,104239,36,0,1
20,104803,10,1,0
20,34133,5,2,0
37,76955,14,1,0
45,48571,39,1,1
40,46991,22,0,0
20,136203,22,2,1
59,97115,37,2,1
41,69741,37,0,1
60,118891,11,2,1
57,104539,6,1,1
23,41871,36,1,0
37,26223,15,1,0
28,34197,37,0,0
49,94923,39,2,1
44,122657,34,0,1
38,112438,39,0,1
61,100375,28,0,1
30,83196,38,0,1
39,120909,16,2,1
52,120842,25,1,1
64,99432,19,1,1
39,61525,24,1,0
45,36198,37,2,1
38,54524,38,2,1
63,114187,36,2,1
35,118172,18,1,1
48,119664,20,2,1
63,112680,31,1,1
54,104293,27,1,1
38,119499,38,0,1
31,38515,11,2,0
42,126313,14,0,0
44,145768,27,2,1
57,42027,20,2,1
40,33792,15,0,0
48,144447,22,2,1
64,101313,25,2,1
46,105330,14,2,1
64,52544,36,1,1
47,104287,11,1,0
43,116559,3,2,0
37,105263,34,0,1
55,133329,30,1,1
36,43665,26,1,0
44,51126,31,2,1
42,39481,32,1,1
57,111372,12,0,1
55,119637,36,0,1
40,149707,1,0,0
46,147208,37,0,1
32,43549,36,1,1
20,131140,4,1,0
27,88872,17,0,0
32,93693,16,1,0
33,72236,1,2,0
34,83983,34,2,1
36,56155,13,2,0
28,57481,11,2,0
22,142493,32,2,1
22,117103,6,0,0
31,123405,38,1,1
43,87967,8,0,0
25,119320,4,0,0
22,102561,3,0,0
24,40446,31,1,0
33,28507,4,2,0
31,145183,7,0,0
54,53208,12,1,0
58,37522,3,0,0
21,67402,10,1,0
53,45490,14,0,0
34,58011,17,2,0
64,55071,19,1,1
53,67754,0,0,0
23,115949,0,2,0
33,65102,10,2,0
46,34040,28,1,1
53,124254,28,2,1
55,27046,23,1,1
54,59374,19,1,1
27,56189,29,2,0
58,131738,37,2,1
53,103998,4,1,0
46,124407,9,2,1
